market,state,avg_price_spread_ratio,avg_composite_risk,n_commodities,market_instability_index,market_rank,avg_modal_price,market_cluster,pca1,pca2
Siliguri,West Bengal,0.0675295781936175,0.2311074165122856,12,0.1329607135210848,741,7490.0,0,-0.47892982577478155,0.709163982880388
Adilabad(Rythu Bazar),Telangana,0.0227777777777777,0.2976294264721285,5,0.132718437255518,742,7000.0,0,-0.6992801381904681,0.2815286560925441
Sampla,Haryana,0.0333333333333333,0.2815573850851712,5,0.1326229540340684,743,4200.0,0,-0.7688553987679536,-0.34644108728023726
Ghiraur,Uttar Pradesh,0.0676917761280717,0.2299165444937023,19,0.1325816834743239,744,4190.105263157895,0,-0.5668109720463401,0.33071737107539356
Khurja,Uttar Pradesh,0.0735270448420266,0.2209707029884407,21,0.1325045081005923,745,3605.2380952380954,0,-0.5572911145026856,0.2975658191794917
Sankarankoil(Uzhavar Sandhai ),Tamil Nadu,0.0545306189536958,0.2492809677433357,26,0.1324307584695518,746,4346.153846153846,2,-0.5692845603458636,0.7275257938707566
Medinipur(West),West Bengal,0.0916239204559205,0.1927214156674768,11,0.132062918540543,747,6883.333333333333,0,-0.42607462124127954,0.5069349808522499
Ashoknagar,Madhya Pradesh,0.1596228347227517,0.0904753664219941,6,0.1319638474024487,748,4344.25,0,-0.3077453610567946,-0.3575985687365502
Kahithapattarai(Uzhavar Sandhai ),Tamil Nadu,0.0457627118644067,0.2606193159203822,59,0.1317053534867969,749,6879.661016949152,2,-0.3210308836909019,2.9568687354351773
Bankura Sadar,West Bengal,0.1020161038734392,0.17620074265247,8,0.1316899593850515,750,4116.25,0,-0.5134566419935715,-0.2645441869392615
Paatan,Madhya Pradesh,0.135689435306008,0.1251949085547004,3,0.131491624605485,751,4390.0,0,-0.41146162184964885,-0.480545110466355
Jafarganj,Uttar Pradesh,0.0329072674317558,0.2790578748787548,23,0.1313675104105554,752,3896.086956521739,2,-0.6868231086982854,0.49328845873397525
Ulhasnagar,Maharashtra,0.1433691756272401,0.1133526404833,2,0.131362561569664,753,3800.0,0,-0.41278004704220744,-0.6672164103089826
Bhanvad,Gujarat,0.1418968389019438,0.1146520095419743,5,0.130998907157956,754,7390.0,0,-0.26589033294177183,0.2802142707237809
Valsad,Gujarat,0.048780487804878,0.2540211469639096,1,0.1308767514684906,755,2050.0,0,-0.8275542239250635,-1.0347745211759916
Viruthachalam(Uzhavar Sandhai ),Tamil Nadu,0.035588948088948,0.2729080506270475,33,0.1305165891041878,756,5090.909090909091,2,-0.5795006226547973,1.2597413326689693
Bangarmau,Uttar Pradesh,0.0372529633936912,0.2694396023059208,20,0.130127618958583,757,4061.5,0,-0.6885490702567848,0.376174606592671
Birbhum,West Bengal,0.0407503088634475,0.263353822285799,7,0.1297917142323881,758,4000.4285714285716,0,-0.7537370363756761,-0.2942962098785727
Tiruvarur(Uzhavar Sandhai ),Tamil Nadu,0.0317044067044067,0.2766068522765415,39,0.1296653849332606,759,6420.51282051282,2,-0.5132573260715583,1.8595398070788938
Palayam,Kerala,0.0173494759209044,0.2980508747018928,26,0.1296300354332998,760,3386.230769230769,2,-0.7545158311679562,0.5436543480096419
Chavassery VFPCK,Kerala,0.0,0.3238059323589262,1,0.1295223729435705,761,5800.0,0,-0.8667364455983073,-0.16742503307820777
Pattiyam  VFPCK,Kerala,0.0,0.3238059323589262,1,0.1295223729435705,762,6000.0,0,-0.8590960926663427,-0.12312679425249536
Sivakasi(Uzhavar Sandhai ),Tamil Nadu,0.0417754544837878,0.2600536976450936,36,0.1290867517483101,763,4638.888888888889,2,-0.5652514602538141,1.306653980526724
Banda,Uttar Pradesh,0.0470845982734173,0.2520388364873718,18,0.1290662935589991,764,3291.3888888888887,0,-0.69969309070152,0.09805091312123286
Bina,Madhya Pradesh,0.1489169549135643,0.0985061225989263,6,0.1287526219877091,765,5448.428571428572,0,-0.32126315764910146,-0.10376924812220299
Achalda,Uttar Pradesh,0.0662859558499239,0.2213657375639696,18,0.1283178685355422,766,4985.555555555556,0,-0.570046823418654,0.45935125587524855
Choubepur,Uttar Pradesh,0.0519238898830899,0.2425550563595948,24,0.1281763564736919,767,4038.3333333333335,2,-0.6245910898450283,0.5623371658195921
Chhibramau,Uttar Pradesh,0.0436921817473889,0.2546412770638358,18,0.1280718198739676,768,3366.1111111111113,0,-0.7143642263215454,0.11752711245030281
Gingee(Uzhavar Sandhai ),Tamil Nadu,0.033697266785502,0.26925845159055,34,0.1279217407075212,769,4644.117647058823,2,-0.6116437605429028,1.2135952323863937
Amroha,Uttar Pradesh,0.0470507160355079,0.2486991118663749,19,0.1277100743678547,770,4555.526315789473,0,-0.6531484952164808,0.4289732575818852
Garbeta(Medinipur),West Bengal,0.0871963429733146,0.1882271615624676,11,0.1276086704089758,771,6858.333333333333,0,-0.46686483122620287,0.50651218022155
Bharthna,Uttar Pradesh,0.0697528378012553,0.2140761120640746,20,0.127482147506383,772,5403.5,2,-0.5347985195309508,0.6503827094340019
Barasat,West Bengal,0.0,0.3185331627982224,7,0.127413265119289,773,4945.714285714285,0,-0.8767328435251353,-0.05370525840726046
Karanjia,Odisha,0.0674508240297713,0.2158667534608479,4,0.126817195802202,774,7250.0,0,-0.5666929166807058,0.25582579993624915
Tilhar,Uttar Pradesh,0.0379646240903614,0.2599082788040608,20,0.1267420859758412,775,3095.75,0,-0.7410804961684015,0.16313123146488992
Mehmoodabad,Uttar Pradesh,0.0215387867258507,0.2837044901036392,2,0.1264050680769661,776,5575.0,0,-0.8090804637257926,-0.18162025733692566
Indus(Bankura Sadar),West Bengal,0.082985531445354,0.1914873708838529,7,0.1263862672207536,777,4014.285714285714,0,-0.6198503112390368,-0.3211729538674285
Thanjavur,Tamil Nadu,0.1538461538461538,0.0849653460151095,1,0.1262938307137361,778,3250.0,0,-0.4290713573395875,-0.8450760554075757
Ranniangadi,Kerala,0.0292233560090702,0.2716168357886722,7,0.126180747920911,779,4285.714285714285,0,-0.8036344525050775,-0.22107099382139916
Lalgudi(Uzhavar Sandhai ),Tamil Nadu,0.043677488562399,0.2494032059352183,45,0.1259677755115267,780,4995.555555555556,2,-0.510597985760386,1.8386274103795783
Bhavnagar,Gujarat,0.1356502115635608,0.1111568380883591,4,0.1258528621734801,781,6983.0,0,-0.33718524645430575,0.14647070391427594
Periyakulam(Uzhavar Sandhai ),Tamil Nadu,0.0457347422990697,0.2452256632628587,36,0.1255311106845854,782,4183.333333333333,2,-0.5875451496784935,1.2042738549904368
Ositan Mathania,Rajasthan,0.1239935587761674,0.1275936382097967,2,0.1254335905496191,783,12850.0,0,-0.16848953776078732,1.3540922012537102
Rajpura,Punjab,0.1765799256505576,0.0479086278597138,1,0.1251114065342201,784,2690.0,0,-0.3751863378632718,-0.9854971183815275
Punhana,Haryana,0.0353535353535353,0.2582716278927965,13,0.1245207723692398,785,2338.4615384615386,0,-0.8309583356485786,-0.3541675712201647
Pattukottai(Uzhavar Sandhai ),Tamil Nadu,0.0238095238095238,0.2754256758020206,35,0.1244559846065225,786,5171.428571428572,2,-0.6399668238537732,1.389495890688682
Konch,Uttar Pradesh,0.0379526969062581,0.254181870097692,13,0.1244443661828317,787,3077.846153846154,0,-0.7937900906248097,-0.1922979391433751
Mohol,Maharashtra,0.1223776223776223,0.1272456873208906,2,0.1243248483549296,788,4350.0,0,-0.5049652912278445,-0.5269285321657294
Samsi,West Bengal,0.0254476689461209,0.2725314993557279,3,0.1242812011099637,789,3720.0,0,-0.8716600358740371,-0.544170283070455
Gopiganj,Uttar Pradesh,0.031941338089942,0.2623043409954008,23,0.1240865392521255,790,4404.347826086957,2,-0.7100022674079347,0.6095697281894117
Ghatal,West Bengal,0.069071237738178,0.206221860124163,8,0.123931486692572,791,4612.5,0,-0.6544903684528608,-0.12699464354938214
Virudhunagar(Uzhavar Sandhai ),Tamil Nadu,0.0362893891015105,0.2552056163478215,16,0.1238558800000349,792,3650.0,0,-0.7640813845625976,0.08694042106825124
Buldhana(Dhad),Maharashtra,0.1260816912751939,0.1202475525251169,4,0.1237480357751631,793,5300.0,0,-0.44714849072756746,-0.21833377373620957
Jagnair,Uttar Pradesh,0.07988947948688,0.189118678561266,13,0.1235811591166344,794,2103.846153846154,0,-0.6850511583329845,-0.43879854657739414
Durgapur,West Bengal,0.0726393121138096,0.1993175554208678,10,0.1233106094366329,795,4800.0,0,-0.6265275403706051,0.01283209526826112
Manjeri,Kerala,0.0273510603836567,0.2672385262389677,45,0.1233060467257811,796,6534.444444444444,2,-0.5247383605256642,2.1926868291004067
Vaniyampadi(Uzhavar Sandhai ),Tamil Nadu,0.0394039175954069,0.249027793098917,47,0.123253467796811,797,5234.04255319149,2,-0.5200949506106913,1.996426277285923
Berasia,Madhya Pradesh,0.1379923715080661,0.1007739866535026,2,0.1231050175662407,798,3532.0,0,-0.48670027099386026,-0.7191957227937725
Atrauli,Uttar Pradesh,0.0651482842579079,0.2094016215442346,10,0.1228496191724386,799,1815.0,0,-0.769935838649013,-0.642570545117099
Zalod(Sanjeli),Gujarat,0.1414186859732072,0.0944521912330193,4,0.122632088077132,800,2487.5,0,-0.5055159915521616,-0.8522016690074198
Tindivanam,Tamil Nadu,0.0371566815344926,0.2507679719895803,52,0.1226011977165277,801,5603.846153846154,2,-0.4892315979096912,2.331995599425357
Allahabad,Uttar Pradesh,0.0465529651345821,0.2362561244157503,29,0.1224342288470494,802,4108.9655172413795,2,-0.6437254843818636,0.8360504192005532
Hapur,Uttar Pradesh,0.0594369241286461,0.2167017513855412,22,0.1223428550314041,803,4351.363636363636,2,-0.6283279780314996,0.5277996223940373
Sahnewal,Punjab,0.0,0.3044736294278987,3,0.1217894517711594,804,2266.6666666666665,0,-1.031947600318411,-0.8461623698795037
Pulpally,Kerala,0.0572316305665858,0.2182625637827734,12,0.1216440038530609,805,10949.166666666666,0,-0.44457613848576893,1.4876273010443684
Purwa,Uttar Pradesh,0.0392751241658159,0.245026566931536,17,0.1215757012721039,806,3591.176470588235,0,-0.7621986775813603,0.12297693424864906
Ulundurpettai,Tamil Nadu,0.0318627450980392,0.2556673186885055,34,0.1213845745342257,807,5141.176470588235,2,-0.6343726615852877,1.327734595753271
Akbarpur,Uttar Pradesh,0.0446292440761828,0.2360521294235868,25,0.1211983982151444,808,5416.4,2,-0.6299767152205936,0.926190206215258
Chakdah,West Bengal,0.0300775777522034,0.2576961906336061,7,0.1211250229047645,809,5674.285714285715,0,-0.7746901739182801,0.08792697439631923
Sanawad,Madhya Pradesh,0.1175111320317629,0.1262035755577832,5,0.120988109442171,810,4986.571428571428,0,-0.4990664998509999,-0.22991680257816097
Khamano,Punjab,0.0,0.3014867905100503,8,0.1205947162040201,811,3750.0,0,-0.9533912433390828,-0.26540105707299366
Perambalur(Uzhavar Sandhai ),Tamil Nadu,0.0292889209555876,0.2560164349037477,54,0.1199799265348516,812,7405.555555555556,2,-0.451416724709339,2.8386636258441866
Chittoor,Andhra Pradesh,0.15625,0.0653328949007117,1,0.1198831579602846,813,3200.0,0,-0.45680001409638643,-0.8553027563917711
Vishalpur,Uttar Pradesh,0.0266807824872434,0.2594143539198066,18,0.1197742110602687,814,4381.666666666667,0,-0.7812430702632303,0.35849488830270226
Rasda,Uttar Pradesh,0.0450003342232077,0.231704075461068,27,0.1196818307183518,815,4934.814814814815,2,-0.6438671698944379,0.9205607628530796
Vilthararoad,Uttar Pradesh,0.057252639697274,0.2130918656520999,9,0.1195883300792044,816,4794.444444444444,0,-0.7076553960507643,-0.02579646649133239
Gandchiroli,Maharashtra,0.1423076923076923,0.0849653460151095,1,0.1193707537906592,817,2600.0,0,-0.5325385961700739,-0.9776401001197125
Arcot(Uzhavar Sandhai ),Tamil Nadu,0.0201101928374655,0.2681138933491955,44,0.1193116730421575,818,5354.545454545455,2,-0.6229405285043345,1.8880179929368839
Kanpur(Grain),Uttar Pradesh,0.052741166232857,0.2186362111948945,30,0.119099184217672,819,4642.0,2,-0.6134021076463603,1.0012346854220304
Chevella,Telangana,0.0,0.2976294264721285,5,0.1190517705888514,820,1600.0,0,-1.0608031374655622,-0.8920090204451302
Limkheda,Gujarat,0.1356434613051531,0.0929188388628506,3,0.1185536123282321,821,2193.3333333333335,0,-0.5650707596663803,-0.9617417663345499
Rayya,Punjab,0.0,0.2962463989383744,8,0.1184985595753497,822,2350.0,0,-1.0181382382334028,-0.5746281764422809
Nawabganj,Uttar Pradesh,0.0362179825827675,0.2418512654565347,29,0.1184712957322744,823,4516.0344827586205,2,-0.6865818812310379,0.935509451350981
Sandila,Uttar Pradesh,0.0256040763202905,0.2575580522182314,17,0.1183856666794669,824,5321.176470588235,0,-0.7623424136339353,0.517612032271827
Khetia,Madhya Pradesh,0.1195652173913043,0.1157715050588452,1,0.1180477324583206,825,6900.0,0,-0.4570442664859126,-0.00780693112024328
Chandoli,Uttar Pradesh,0.0291321287071509,0.2492013801557256,23,0.1171598292865808,826,4389.130434782609,2,-0.7578942911660709,0.6111276890540516
Asansol,West Bengal,0.0697995850851145,0.1881705858616267,13,0.1171479853957194,827,6327.142857142857,0,-0.5945156730171115,0.5067535650790962
Ashta,Madhya Pradesh,0.0777450715997528,0.1760623216398072,3,0.1170719716157746,828,3969.3333333333335,0,-0.7130876412951614,-0.5247969767017474
Anyara(EEC),Kerala,0.033040791578249,0.2421763226228198,5,0.1166950039960773,829,3700.0,0,-0.8746018590210533,-0.45043054794333864
Golagokarnath,Uttar Pradesh,0.0487712572487355,0.2183461202979118,22,0.1166012024684061,830,4743.181818181818,2,-0.6825130506277941,0.6248563834806071
Bhagta Bhai Ka,Punjab,0.0,0.2905231206195223,10,0.1162092482478089,831,3460.0,0,-0.9767124812494622,-0.22714287840147177
Unava,Gujarat,0.143270426196407,0.0746972391845193,3,0.1158411513916519,832,6528.333333333333,0,-0.38665574921111046,-0.006124073884022137
Gadwal(Lezza),Telangana,0.1363636363636363,0.0849653460151095,1,0.1158043202242256,833,2200.0,0,-0.5883288038711924,-1.060361155497977
Alampur,Telangana,0.1363636363636363,0.0849653460151095,1,0.1158043202242256,834,2200.0,0,-0.5883288038711924,-1.060361155497977
Sahiyapur,Uttar Pradesh,0.0195195490777755,0.259457561046554,13,0.1154947538652869,835,3117.6923076923076,0,-0.9065517558977749,-0.16611840851796897
Moth,Uttar Pradesh,0.0415740863284157,0.2263475181473939,7,0.1154834590560069,836,3730.0,0,-0.8380009244329412,-0.348931021833531
Sayala,Gujarat,0.1151912873499022,0.1157715050588452,1,0.1154233744334793,837,7162.0,0,-0.47684429704839415,0.054547187736815606
Bhikhiwind(Khalra),Punjab,0.16,0.0479086278597138,1,0.1151634511438855,838,2500.0,0,-0.4954389879604567,-1.011191961481235
Gonda,Uttar Pradesh,0.0496941593863983,0.2132852107426104,33,0.1151305799288831,839,4929.848484848485,2,-0.6176873403552338,1.2199164645403824
Muthupettai(Uzhavar Sandhai ),Tamil Nadu,0.0227272727272727,0.2536965224722535,22,0.115114972625265,840,5286.363636363636,2,-0.7632679023155436,0.765104561446341
Phillaur(Apra Mandi),Punjab,0.0,0.2876945470818648,7,0.1150778188327459,841,2500.0,0,-1.0364528308270566,-0.5903452638888187
Hardoi,Uttar Pradesh,0.0264643141323745,0.2473723375799019,22,0.1148275235113855,842,4280.454545454545,2,-0.7898211900361957,0.5396491922978953
Tiruthuraipoondi(Uzhavar Sandhai ),Tamil Nadu,0.0188172043010752,0.2577646277620413,31,0.1143961736854617,843,4883.870967741936,2,-0.7455874019493636,1.132258857396672
Purulia,West Bengal,0.0679389813503992,0.1838258540720038,9,0.114293730439041,844,6041.111111111111,0,-0.6501107260011725,0.2445721980280097
Visoli,Uttar Pradesh,0.0319148936170212,0.2378252654942828,2,0.1142790423679259,845,2025.0,0,-0.9726022754196406,-0.9706362244901064
Sainthia,West Bengal,0.034626933588996,0.2336959171864065,7,0.1142545270279602,846,5832.857142857143,0,-0.7892179974172523,0.12249353506104976
Bhawanipatna,Odisha,0.0,0.2846181662996973,5,0.1138472665198789,847,3220.0,0,-1.0268847339932226,-0.5310566381215829
Jahangirabad,Uttar Pradesh,0.0590459906428701,0.195254199430632,25,0.1135292741579748,848,4391.64,2,-0.6585698900358748,0.6916642518629385
Jakhal,Haryana,0.0,0.283795121636609,8,0.1135180486546436,849,2625.0,0,-1.0343974927031794,-0.5116734079699801
Rajakkad  VFPCK,Kerala,0.0,0.2836371322945754,2,0.1134548529178301,850,3500.0,0,-1.035283502452781,-0.6199133371257718
Maigalganj,Uttar Pradesh,0.0263711979027837,0.2439870624353064,11,0.1134175437157928,851,2973.181818181818,0,-0.9099564940403453,-0.30304847531827706
Rampur,Uttar Pradesh,0.0314058706890327,0.2362874456886691,18,0.1133585006888873,852,3561.6666666666665,0,-0.8300790616479545,0.1759993715399985
Lucknow,Uttar Pradesh,0.0309813806899404,0.2368169873707672,32,0.1133156233622711,853,4936.5625,2,-0.7000400790605448,1.185690880536335
Ballia,Uttar Pradesh,0.0207976814645758,0.2519148966563257,22,0.1132445675412758,854,4636.136363636364,2,-0.805087850520799,0.6232848275843413
Lakhimpur,Uttar Pradesh,0.0369652846281244,0.2275872019852126,30,0.1132140515709597,855,4475.166666666667,2,-0.7080494154240918,0.9784064053904226
Kallakurichi(Uzhavar Sandhai ),Tamil Nadu,0.0240575396825396,0.2466199430205982,48,0.1130825010177631,856,7493.75,2,-0.5378713227204576,2.5628412745716953
Needamangalam(Uzhavar Sandhai ),Tamil Nadu,0.0,0.2826011422478468,21,0.1130404568991387,857,3809.5238095238096,0,-0.9181050695688178,0.40537070269198483
Bindki,Uttar Pradesh,0.0393740012527579,0.2234046435253956,18,0.112986258161813,858,4544.444444444444,0,-0.7659237142714761,0.387915422468265
Raibareilly,Uttar Pradesh,0.0290972696427414,0.2384819779696893,31,0.1128511529735206,859,4539.5161290322585,2,-0.7301315732590293,1.04899243337475
Sikandraraau,Uttar Pradesh,0.0660009283780808,0.1829949581641656,3,0.1127985402925147,860,2135.0,0,-0.8482981477525968,-0.9206155638050695
Unnao,Uttar Pradesh,0.0362588002018151,0.2271733842338091,32,0.1126246338146127,861,4526.71875,2,-0.7004600262552126,1.091281242779245
Faizabad,Uttar Pradesh,0.0437692697952487,0.2158535269338054,21,0.1126029726506714,862,4355.238095238095,0,-0.7424425011413136,0.4939387070635512
Azamgarh,Uttar Pradesh,0.0422958256915855,0.2176614600461443,33,0.112442079433409,863,5268.636363636364,2,-0.64575863568057,1.3015492573820415
Jam Khambalia,Gujarat,0.1100353455009445,0.1159700298869334,11,0.11240921925534,864,7975.909090909091,0,-0.42384161866867565,0.7433358054093653
Doharighat,Uttar Pradesh,0.027133526344624,0.2398782049175354,9,0.1122313977737886,865,4495.888888888889,0,-0.8667475731043143,-0.0665512795961205
Tiruvallur(Uzhavar Sandhai ),Tamil Nadu,0.0,0.2801231887307231,24,0.1120492754922892,866,5554.166666666667,2,-0.8397966646321572,0.9432359844404485
Kawai Salpura (Atru),Rajasthan,0.1192948548304932,0.1011182261191393,6,0.1120242033459516,867,4782.333333333333,0,-0.5429727061786144,-0.2224523597727251
Jammikunta,Telangana,0.109375,0.1157715050588452,1,0.111933602023538,868,6400.0,0,-0.5455927842384342,-0.10847997321655084
Khajuwala,Rajasthan,0.1210672562596396,0.0978562194572226,2,0.1117828415386728,869,6540.5,0,-0.4933889972250866,-0.03563063566343255
Lalbagh,West Bengal,0.0234657534246575,0.2437882768393095,3,0.1115947627905183,870,6216.666666666667,0,-0.8515751883368667,0.01549850595568188
Badwani(F&V),Madhya Pradesh,0.0,0.2784388305934825,10,0.111375532237393,871,1180.0,0,-1.0897883840785727,-0.730158375848789
Dhanera,Gujarat,0.1178314229967963,0.1012541645538425,10,0.1112005196196148,872,7875.0,0,-0.41186001861800087,0.6653507297852472
Mahoba,Uttar Pradesh,0.0595838752783526,0.1882662673245003,22,0.1110568320968117,873,4995.227272727273,2,-0.6638534754684517,0.6749340349073905
Jambusar,Gujarat,0.1200528396022581,0.0974864846546233,8,0.1110262976232042,874,4312.5,0,-0.5522377279115791,-0.22597892820312565
Safdarganj,Uttar Pradesh,0.0262596840609126,0.2380571717476899,20,0.1109786791356235,875,5664.5,0,-0.7696905939650319,0.7472448099199341
Yeotmal,Maharashtra,0.1128445973090099,0.1079129566101243,5,0.1108719410294557,876,6685.0,0,-0.5053033044230307,0.1538864211919606
Perambakkam(Uzhavar Sandhai ),Tamil Nadu,0.0,0.2768737711943954,13,0.1107495084777581,877,8269.23076923077,0,-0.8053449708847228,0.9913361535026805
Valangaiman,Tamil Nadu,0.0,0.2768255798131772,23,0.1107302319252708,878,3904.3478260869565,2,-0.9155732143193389,0.5280120457618601
Kamlaganj,Uttar Pradesh,0.0323738005840634,0.227920556273687,2,0.1105925028599128,879,2450.0,0,-0.9745297603087565,-0.8753295704583414
Devaram(Uzhavar Sandhai ),Tamil Nadu,0.0263888888888888,0.2362172991412247,30,0.1103202529898232,880,3010.0,2,-0.8175499655742234,0.662921971170648
Sami,Gujarat,0.1231251689362375,0.0911033495895959,5,0.1103164411975809,881,10560.0,0,-0.3233412764851017,1.0047633269775034
Mahidpur,Madhya Pradesh,0.102803738317757,0.1210933510223199,1,0.1101195833995822,882,2675.0,0,-0.7212387315034523,-0.9279132138986177
Bhikhiwind,Punjab,0.0769230769230769,0.1598896698719829,2,0.1101097141026392,883,2300.0,0,-0.8228873262174202,-0.9414164213864806
Baraut,Uttar Pradesh,0.053987023863045,0.1924671142494718,28,0.1093790600176157,884,4685.892857142857,2,-0.6708109448419615,0.9133322375891035
Deesa,Gujarat,0.1262063723397375,0.084130135001788,7,0.1093758774045577,885,5057.142857142857,0,-0.5162263465548481,-0.11528136747281313
Mehndipatnam(Rythu Bazar),Telangana,0.0,0.2734012073187157,23,0.1093604829274862,886,3375.0,2,-0.9431561218647614,0.4113284979675881
Haathras,Uttar Pradesh,0.0529369246489302,0.193531376174533,25,0.1091747052591713,887,5083.6,2,-0.6774731715030508,0.8512487394861986
Bahedi,Uttar Pradesh,0.042681152110242,0.2084194371777724,6,0.1089764661372542,888,2486.6666666666665,0,-0.9221532602138953,-0.672813735865525
Sankarapuram(Uzhavar Sandhai ),Tamil Nadu,0.0217948717948717,0.2396475717918725,39,0.108935951793672,889,5400.0,2,-0.6992235732530148,1.6493695961418868
Kannod,Madhya Pradesh,0.1242857142857142,0.0850587959972444,2,0.1085949469703263,890,5200.0,0,-0.5501730603942748,-0.333619344574727
Richha,Uttar Pradesh,0.0540649701772256,0.189496564041667,4,0.1082376077230022,891,2533.75,0,-0.8947725413747771,-0.771220363450205
Kosli,Haryana,0.0,0.2700046505485455,5,0.1080018602194182,892,1940.0,0,-1.1071955889477945,-0.8121656039097016
Tundla,Uttar Pradesh,0.0170133803961078,0.2418260221929538,21,0.1069384371148462,893,4125.238095238095,0,-0.877744338106582,0.46517760131844693
Pandalam,Kerala,0.1235955056179775,0.0816262411589261,1,0.1068077998343569,894,17800.0,0,-0.08657531872681605,2.4080705071459216
Jambusar(Kaavi),Gujarat,0.1151630279419325,0.0941140751735238,7,0.106743446834569,895,4400.0,0,-0.5951311123902678,-0.2515564079709844
Viramgam,Gujarat,0.1023524221039769,0.1128784596780471,5,0.106562837133605,896,10258.0,0,-0.4296402801999373,0.9548300724912561
Viswan,Uttar Pradesh,0.0290411658319342,0.2227192680189702,24,0.1065124067067486,897,4898.125,2,-0.790332396093954,0.7786492947213285
Armori,Maharashtra,0.12,0.0849653460151095,1,0.1059861384060438,898,2500.0,0,-0.6883885501191532,-0.9777391053544736
Morena,Madhya Pradesh,0.0460626911314984,0.1956763039721799,4,0.105908136267771,899,2598.75,0,-0.9335422743841986,-0.749928363719733
Yemmiganur,Andhra Pradesh,0.1447758590615733,0.0473131734384668,1,0.1057907848123307,900,5733.0,0,-0.47696711500509004,-0.2799647943601502
Sehora,Madhya Pradesh,0.0810036692016386,0.1407983829831582,3,0.1049215547142465,901,4640.0,0,-0.7410611045181471,-0.3736803098600971
Mirzapur,Uttar Pradesh,0.0264397525855209,0.2219024657407464,30,0.1046248378476111,902,5285.666666666667,2,-0.7610394017543559,1.1692625367038667
Ghaziabad,Uttar Pradesh,0.0316474011382046,0.2128250684106651,37,0.1041184680471888,903,5090.135135135135,2,-0.71289554556454,1.4747129334877027
Siddhpur,Gujarat,0.1171578849844132,0.0841573291428071,8,0.1039576626477708,904,5537.625,0,-0.5538170668008933,0.0504258498316241
Harsood,Madhya Pradesh,0.1192507667591645,0.0804546222846853,1,0.1037323089693728,905,4137.5,0,-0.6406353420938516,-0.6135659630329389
Malpura(Todaraisingh),Rajasthan,0.1119004900892472,0.0914178643651231,6,0.1037074397995975,906,4540.5,0,-0.6234561960187546,-0.26711438092818973
Varanasi,Uttar Pradesh,0.0349614142467544,0.2062772901678203,36,0.1034877646151807,907,5060.833333333333,2,-0.7111664880219024,1.4156772288196842
Wazirganj,Uttar Pradesh,0.0476715152570913,0.186871959001225,3,0.1033516927547448,908,2058.3333333333335,0,-0.9678104082538433,-0.9201154475506463
Pachaur,Madhya Pradesh,0.1115123777389258,0.0910564083040606,3,0.1033299899649797,909,4543.333333333333,0,-0.6437564370008163,-0.4170791691054754
"New Grain Market , Jind",Haryana,0.1396226415094339,0.0479086278597138,1,0.1029370360495458,910,2650.0,0,-0.6285830287828034,-0.9578262131973148
Thoothukudi,Tamil Nadu,0.0735294117647058,0.1447368369352631,1,0.1020123818329287,911,6800.0,0,-0.7123416949428254,0.01079164747933378
Paruthipattu(Uzhavar Sandhai ),Tamil Nadu,0.0,0.2543469142339909,24,0.1017387656935963,912,4479.166666666667,2,-0.936271152520793,0.7093658090899511
Kalanjoor  VFPCK,Kerala,0.0,0.2540211469639096,1,0.1016084587855638,913,5700.0,0,-1.0205630490698232,-0.17811442386574158
Mehrauni,Uttar Pradesh,0.1097202797202796,0.0885750181956051,5,0.1012621751104098,914,4400.0,0,-0.6554549764031117,-0.3459571299423839
Kondagoan,Chattisgarh,0.0952380952380952,0.1097545377065181,1,0.1010446722254644,915,2100.0,0,-0.8191390059982273,-1.0459303584480129
Bhopalpattnam,Chattisgarh,0.1458944281524926,0.0323840253493348,2,0.1004902670312294,916,2650.0,0,-0.6135488723320207,-0.9111310935407719
Anjad,Madhya Pradesh,0.0938708702258979,0.1073657107557773,4,0.0992688064378497,917,3337.0,0,-0.7693496847219078,-0.6191666970597859
Mandawari,Rajasthan,0.1109958928401061,0.0813653067555651,3,0.0991436584062897,918,3862.0,0,-0.6941360658692252,-0.5658865544228393
Naravarikuppam(Uzhavar Sandhai ),Tamil Nadu,0.0,0.2472722696359448,19,0.0989089078543779,919,4552.631578947368,0,-0.9769828092713392,0.4750738481341002
Lashkar,Madhya Pradesh,0.0661665252125179,0.1475456237768878,4,0.0987181646382659,920,3661.25,0,-0.8594023748903847,-0.5265618794862276
LavKush Nagar(Laundi),Madhya Pradesh,0.0715730846868745,0.1387282351763258,5,0.098435144882655,921,6990.0,0,-0.7086831844833636,0.25717586229414663
Tirumalagiri,Telangana,0.0947825555792214,0.1033248252310838,4,0.0981994634399664,922,4329.0,0,-0.7339263986793249,-0.3996850157863332
Vijapur(Kukarvada),Gujarat,0.1066874497184231,0.0842032622303933,2,0.0976937747232112,923,4712.5,0,-0.6905698647458528,-0.4240607456451608
Bachranwa,Uttar Pradesh,0.0289025977623687,0.2005928716214252,7,0.0975787073059913,924,2982.1428571428573,0,-1.0082893032828264,-0.49782031086571843
Vidisha,Madhya Pradesh,0.1031767741931663,0.0880544955182636,4,0.0971278627232052,925,5167.5,0,-0.677511000804686,-0.21975432179980584
Dasada Patadi,Gujarat,0.1012170009884295,0.0900389803969009,5,0.096745792751818,926,11500.0,0,-0.43902650861187564,1.2347950381202772
